"Dataset","PeakNo","Wavenumber","Intensity"
"Acrylic1.GreenYarn",1,569,319.2
"Acrylic1.GreenYarn",2,1652,219.3
"Acrylic1.GreenYarn",3,1321.9,211.7
"Acrylic1.GreenYarn",4,1086.3,189.8
"Acrylic1.GreenYarn",5,1114.4,150.5
"Acrylic1.GreenYarn",6,1452.6,179.4
"Acrylic1.GreenYarn",7,802.7,136.7
"Acrylic1.GreenYarn",8,764.8,100.2
"Acrylic1.GreenYarn",9,308.1,94.7
"Acrylic1.GreenYarn",10,264,104.3
"Acrylic1.GreenYarn",11,608.1,123.8
"Acrylic1.GreenYarn",12,840.3,76.8
"Acrylic1.GreenYarn",13,524,74.6
"Acrylic1.GreenYarn",14,207.7,58.2
"Acrylic1.GreenYarn",15,660.8,64.7
"Acrylic1.GreenYarn",16,882.9,57.6
"Acrylic1.GreenYarn",17,1187.8,54.5
"Acrylic1.GreenYarn",18,1610.4,60.8
"Acrylic1.GreenYarn",19,927.9,34.3
"Acrylic1.GreenYarn",20,1001.2,58.1
"Acrylic1.GreenYarn",21,1528.6,41.2
"Acrylic1.GreenYarn",22,1230.4,44.9
"Acrylic1.GreenYarn",23,424.2,45
"Acrylic1.GreenYarn",24,1561.5,32
"Acrylic1.GreenYarn",25,378,28.8
"Acrylic1.GreenYarn",26,159.8,51
"Acrylic1.GreenYarn",27,1740.9,33.6
"Acrylic1.GreenYarn",28,1152.5,41.9
"Acrylic10.PinkFiber",1,261.1,736
"Acrylic10.PinkFiber",2,1114.4,496.2
"Acrylic10.PinkFiber",3,1452.6,537.8
"Acrylic10.PinkFiber",4,1314.5,447.4
"Acrylic10.PinkFiber",5,1083.8,426.7
"Acrylic10.PinkFiber",6,524,365
"Acrylic10.PinkFiber",7,144.8,387.3
"Acrylic10.PinkFiber",8,816.1,270
"Acrylic10.PinkFiber",9,1235.4,230
"Acrylic10.PinkFiber",10,635.9,212.6
"Acrylic10.PinkFiber",11,404.1,149
"Acrylic10.PinkFiber",12,1519.2,115
"Acrylic10.PinkFiber",13,933.2,117
"Acrylic10.PinkFiber",14,1738.7,116
"Acrylic10.PinkFiber",15,877.6,103.3
"Acrylic10.PinkFiber",16,1577.8,108.4
"Acrylic10.PinkFiber",17,186.8,39.9
"Acrylic10.PinkFiber",18,1608.1,83.6
"Acrylic2.RedYarn",1,1299.8,1425.7
"Acrylic2.RedYarn",2,1117,1057.5
"Acrylic2.RedYarn",3,1353.7,1019.1
"Acrylic2.RedYarn",4,1455,868.1
"Acrylic2.RedYarn",5,1523.9,770.9
"Acrylic2.RedYarn",6,1081.2,689.7
"Acrylic2.RedYarn",7,802.7,565.9
"Acrylic2.RedYarn",8,123.7,613.6
"Acrylic2.RedYarn",9,1235.4,599.8
"Acrylic2.RedYarn",10,1610.4,551.8
"Acrylic2.RedYarn",11,261.1,430.4
"Acrylic2.RedYarn",12,1150,422.8
"Acrylic2.RedYarn",13,552.2,263.8
"Acrylic2.RedYarn",14,526.8,281.8
"Acrylic2.RedYarn",15,930.5,384.6
"Acrylic2.RedYarn",16,748.5,284
"Acrylic2.RedYarn",17,718.5,327.5
"Acrylic2.RedYarn",18,1409.4,233
"Acrylic2.RedYarn",19,1009,234.3
"Acrylic2.RedYarn",20,409.8,226.6
"Acrylic2.RedYarn",21,334.4,190.1
"Acrylic2.RedYarn",22,622.1,218.6
"Acrylic2.RedYarn",23,204.7,170
"Acrylic2.RedYarn",24,441.4,156.4
"Acrylic2.RedYarn",25,655.3,143.1
"Acrylic2.RedYarn",26,680.1,119.6
"Acrylic3.YellowYarn",1,1111.9,379.2
"Acrylic3.YellowYarn",2,1086.3,355.3
"Acrylic3.YellowYarn",3,261.1,360.7
"Acrylic3.YellowYarn",4,1452.6,324
"Acrylic3.YellowYarn",5,1317,292.4
"Acrylic3.YellowYarn",6,141.8,259.8
"Acrylic3.YellowYarn",7,524,203.3
"Acrylic3.YellowYarn",8,1351.2,202.9
"Acrylic3.YellowYarn",9,1217.9,144.7
"Acrylic3.YellowYarn",10,406.9,78.6
"Acrylic3.YellowYarn",11,885.6,72.3
"Acrylic3.YellowYarn",12,641.5,60.7
"Acrylic3.YellowYarn",13,594.2,26
"Acrylic3.YellowYarn",14,1738.7,22.3
"Acrylic3.YellowYarn",15,2193.8,12.7
"Acrylic4.PurpleYarn",1,264,559.7
"Acrylic4.PurpleYarn",2,1455,349.5
"Acrylic4.PurpleYarn",3,524,290.3
"Acrylic4.PurpleYarn",4,1111.9,288
"Acrylic4.PurpleYarn",5,1083.8,301.4
"Acrylic4.PurpleYarn",6,1314.5,295.7
"Acrylic4.PurpleYarn",7,1353.7,226.3
"Acrylic4.PurpleYarn",8,791.9,165
"Acrylic4.PurpleYarn",9,834.9,177.3
"Acrylic4.PurpleYarn",10,305.2,166.2
"Acrylic4.PurpleYarn",11,1235.4,152
"Acrylic4.PurpleYarn",12,117.7,122.6
"Acrylic4.PurpleYarn",13,421.3,123.8
"Acrylic4.PurpleYarn",14,346.1,81.6
"Acrylic4.PurpleYarn",15,1610.4,96.5
"Acrylic4.PurpleYarn",16,927.9,64.6
"Acrylic4.PurpleYarn",17,988.2,83.1
"Acrylic4.PurpleYarn",18,159.8,45.6
"Acrylic4.PurpleYarn",19,2167,61.9
"Acrylic4.PurpleYarn",20,1743.2,51.8
"Acrylic4.PurpleYarn",21,1519.2,52.8
"Acrylic4.PurpleYarn",22,655.3,55.2
"Acrylic4.PurpleYarn",23,207.7,33
"Acrylic5.PinkYarn",1,261.1,437.3
"Acrylic5.PinkYarn",2,126.7,408.3
"Acrylic5.PinkYarn",3,1452.6,302.3
"Acrylic5.PinkYarn",4,521.1,224.8
"Acrylic5.PinkYarn",5,1109.3,215.6
"Acrylic5.PinkYarn",6,1309.6,225.2
"Acrylic5.PinkYarn",7,1086.3,215.7
"Acrylic5.PinkYarn",8,1353.7,176.7
"Acrylic5.PinkYarn",9,775.7,143
"Acrylic5.PinkYarn",10,832.2,123.8
"Acrylic5.PinkYarn",11,1230.4,87.7
"Acrylic5.PinkYarn",12,652.6,62.2
"Acrylic5.PinkYarn",13,925.3,42.8
"Acrylic5.PinkYarn",14,877.6,41.4
"Acrylic5.PinkYarn",15,588.6,37.6
"Acrylic5.PinkYarn",16,1523.9,41.4
"Acrylic5.PinkYarn",17,180.8,24
"Acrylic5.PinkYarn",18,1605.8,7
"Acrylic6.OrangeYarn",1,1109.3,260.1
"Acrylic6.OrangeYarn",2,1314.5,204.5
"Acrylic6.OrangeYarn",3,1455,193.8
"Acrylic6.OrangeYarn",4,261.1,164.1
"Acrylic6.OrangeYarn",5,1217.9,117.5
"Acrylic6.OrangeYarn",6,521.1,104.5
"Acrylic6.OrangeYarn",7,818.8,70.8
"Acrylic6.OrangeYarn",8,773,73.7
"Acrylic6.OrangeYarn",9,882.9,46.4
"Acrylic6.OrangeYarn",10,406.9,42.8
"Acrylic6.OrangeYarn",11,956.8,41.1
"Acrylic6.OrangeYarn",12,135.8,18.4
"Acrylic6.OrangeYarn",13,658.1,22.4
"Acrylic6.OrangeYarn",14,588.6,12.9
"Acrylic6.OrangeYarn",15,177.8,10.5
"Acrylic6.OrangeYarn",16,1566.2,11.4
"Acrylic6.OrangeYarn",17,1731.9,14.8
"Acrylic7.WhiteYarn",1,1109.3,401.7
"Acrylic7.WhiteYarn",2,1086.3,377.7
"Acrylic7.WhiteYarn",3,1452.6,364.6
"Acrylic7.WhiteYarn",4,261.1,319.8
"Acrylic7.WhiteYarn",5,123.7,313.7
"Acrylic7.WhiteYarn",6,1314.5,292.4
"Acrylic7.WhiteYarn",7,521.1,188.3
"Acrylic7.WhiteYarn",8,1353.7,205.1
"Acrylic7.WhiteYarn",9,832.2,154.5
"Acrylic7.WhiteYarn",10,1217.9,156.9
"Acrylic7.WhiteYarn",11,877.6,95.2
"Acrylic7.WhiteYarn",12,406.9,73
"Acrylic7.WhiteYarn",13,951.6,68.8
"Acrylic7.WhiteYarn",14,647,40
"Acrylic7.WhiteYarn",15,1736.4,28.2
"Acrylic7.WhiteYarn",16,588.6,24.6
"Acrylic8.OrangeFiber",1,2245.1,9242.7
"Acrylic8.OrangeFiber",2,2914.7,7825.7
"Acrylic8.OrangeFiber",3,2947.7,7034.5
"Acrylic8.OrangeFiber",4,1611.9,6982.2
"Acrylic8.OrangeFiber",5,1322.6,6319.4
"Acrylic8.OrangeFiber",6,1267.8,4034.2
"Acrylic8.OrangeFiber",7,812.1,4068.6
"Acrylic8.OrangeFiber",8,910.5,3525.3
"Acrylic8.OrangeFiber",9,1455.3,3317.8
"Acrylic8.OrangeFiber",10,1159.8,3555.9
"Acrylic8.OrangeFiber",11,2281,2608.9
"Acrylic8.OrangeFiber",12,560.6,3553.1
"Acrylic8.OrangeFiber",13,1527.4,2662.2
"Acrylic8.OrangeFiber",14,777,3166.9
"Acrylic8.OrangeFiber",15,1556.5,2262.5
"Acrylic8.OrangeFiber",16,1078.5,2324.9
"Acrylic8.OrangeFiber",17,721.2,2100.5
"Acrylic8.OrangeFiber",18,1002.1,2131
"Acrylic8.OrangeFiber",19,1112.3,1886.8
"Acrylic8.OrangeFiber",20,261,2200.7
"Acrylic8.OrangeFiber",21,1406.8,1844.6
"Acrylic8.OrangeFiber",22,527.5,1608.5
"Acrylic8.OrangeFiber",23,406,1502.1
"Acrylic8.OrangeFiber",24,344.6,1547.2
"Acrylic8.OrangeFiber",25,119.9,1618.3
"Acrylic8.OrangeFiber",26,500.3,1358.5
"Acrylic8.OrangeFiber",27,1698.1,1090.3
"Acrylic8.OrangeFiber",28,2114.2,1127.4
"Acrylic8.OrangeFiber",29,1837,1138.1
"Acrylic8.OrangeFiber",30,632.4,886
"Acrylic8.OrangeFiber",31,1958.2,878.3
"Acrylic8.OrangeFiber",32,3129.4,649
"Acrylic8.OrangeFiber",33,2429.8,562.8
"Acrylic8.OrangeFiber",34,3220.6,506.9
"Acrylic8.OrangeFiber",35,198.6,615.8
"Acrylic8.OrangeFiber",36,3167.7,437.7
"Acrylic8.OrangeFiber",37,2710.9,398.7
"Acrylic9.YellowFiber",1,144.8,1002.2
"Acrylic9.YellowFiber",2,261.1,520.1
"Acrylic9.YellowFiber",3,1452.6,411.7
"Acrylic9.YellowFiber",4,1111.9,319.3
"Acrylic9.YellowFiber",5,1086.3,303
"Acrylic9.YellowFiber",6,1317,284.3
"Acrylic9.YellowFiber",7,521.1,259.2
"Acrylic9.YellowFiber",8,638.7,193.3
"Acrylic9.YellowFiber",9,808.1,158.8
"Acrylic9.YellowFiber",10,404.1,123.9
"Acrylic9.YellowFiber",11,1561.5,121.6
"Acrylic9.YellowFiber",12,1230.4,96
"Acrylic9.YellowFiber",13,566.2,127.8
"Acrylic9.YellowFiber",14,1192.8,59.8
"Acrylic9.YellowFiber",15,1736.4,62.3
"Acrylic9.YellowFiber",16,880.3,62.1
"Acrylic9.YellowFiber",17,925.3,38.2
"Acrylic9.YellowFiber",18,1598.8,37.2
"Acrylic9.YellowFiber",19,1652,53.2
"AcrylonitrileButadieneStyrene1.OrangeLEGO",1,114.3,4369.4
"AcrylonitrileButadieneStyrene1.OrangeLEGO",2,1000.9,3644
"AcrylonitrileButadieneStyrene1.OrangeLEGO",3,1034.6,1106.1
"AcrylonitrileButadieneStyrene1.OrangeLEGO",4,1192.6,805.5
"AcrylonitrileButadieneStyrene1.OrangeLEGO",5,1302,622.5
"AcrylonitrileButadieneStyrene1.OrangeLEGO",6,1600.9,794.5
"AcrylonitrileButadieneStyrene1.OrangeLEGO",7,619,744.7
"AcrylonitrileButadieneStyrene1.OrangeLEGO",8,753.7,453
"AcrylonitrileButadieneStyrene1.OrangeLEGO",9,1445.2,431.5
"AcrylonitrileButadieneStyrene1.OrangeLEGO",10,1088.6,432.5
"AcrylonitrileButadieneStyrene1.OrangeLEGO",11,458.3,466.7
"AcrylonitrileButadieneStyrene1.OrangeLEGO",12,412.4,311.1
"AcrylonitrileButadieneStyrene1.OrangeLEGO",13,967,263
"AcrylonitrileButadieneStyrene1.OrangeLEGO",14,546.2,242.6
"AcrylonitrileButadieneStyrene10.BrownLEGO",1,998.3,2253.1
"AcrylonitrileButadieneStyrene10.BrownLEGO",2,1034.6,748.1
"AcrylonitrileButadieneStyrene10.BrownLEGO",3,1192.6,569.1
"AcrylonitrileButadieneStyrene10.BrownLEGO",4,1598.6,512.8
"AcrylonitrileButadieneStyrene10.BrownLEGO",5,619,528.6
"AcrylonitrileButadieneStyrene10.BrownLEGO",6,750.9,303.8
"AcrylonitrileButadieneStyrene10.BrownLEGO",7,1447.6,302.2
"AcrylonitrileButadieneStyrene10.BrownLEGO",8,409.5,288.9
"AcrylonitrileButadieneStyrene10.BrownLEGO",9,144.4,327.5
"AcrylonitrileButadieneStyrene10.BrownLEGO",10,1078.4,226.7
"AcrylonitrileButadieneStyrene10.BrownLEGO",11,1663.2,217.7
"AcrylonitrileButadieneStyrene10.BrownLEGO",12,967,134.8
"AcrylonitrileButadieneStyrene10.BrownLEGO",13,216.2,136.1
"AcrylonitrileButadieneStyrene10.BrownLEGO",14,549,157.5
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",1,999.2,10848.3
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",2,3058.2,7028
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",3,2909.9,5573.2
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",4,614.5,4806.6
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",5,439.6,4236.3
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",6,2237.9,5306.8
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",7,1036.2,3710.5
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",8,113.6,3137.1
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",9,1447.2,3051.2
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",10,1598.8,3079.4
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",11,1196,2737.4
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",12,1319.9,2544.1
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",13,2314.4,1666.9
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",14,2153.2,1500
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",15,2534.1,1261.8
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",16,344.6,1386.2
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",17,1875.1,1216.7
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",18,965,1124.9
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",19,223.6,1191.7
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",20,267.3,1290.2
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",21,2018,1093.4
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",22,1798.7,1052
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",23,1535.3,1172.2
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",24,736,928.5
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",25,2478.7,1009.5
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",26,904.8,647.9
"AcrylonitrileButadieneStyrene14.WhiteRefrigeratorLining",27,2652.5,913.6
"AcrylonitrileButadieneStyrene2.RedLEGO",1,1000.9,2796.8
"AcrylonitrileButadieneStyrene2.RedLEGO",2,1034.6,844.5
"AcrylonitrileButadieneStyrene2.RedLEGO",3,1302,764.7
"AcrylonitrileButadieneStyrene2.RedLEGO",4,1195.1,618.7
"AcrylonitrileButadieneStyrene2.RedLEGO",5,1589.3,477.7
"AcrylonitrileButadieneStyrene2.RedLEGO",6,1447.6,359
"AcrylonitrileButadieneStyrene2.RedLEGO",7,753.7,339.2
"AcrylonitrileButadieneStyrene2.RedLEGO",8,1375.3,389.5
"AcrylonitrileButadieneStyrene2.RedLEGO",9,619,517.6
"AcrylonitrileButadieneStyrene2.RedLEGO",10,1073.2,272.4
"AcrylonitrileButadieneStyrene2.RedLEGO",11,1663.2,283.1
"AcrylonitrileButadieneStyrene2.RedLEGO",12,409.5,244.7
"AcrylonitrileButadieneStyrene2.RedLEGO",13,144.4,232.8
"AcrylonitrileButadieneStyrene2.RedLEGO",14,1533.1,219.2
"AcrylonitrileButadieneStyrene2.RedLEGO",15,546.2,143.1
"AcrylonitrileButadieneStyrene2.RedLEGO",16,260.7,170
"AcrylonitrileButadieneStyrene2.RedLEGO",17,1981.1,189.1
"AcrylonitrileButadieneStyrene2.RedLEGO",18,213.3,195.6
"AcrylonitrileButadieneStyrene2.RedLEGO",19,1944.4,155
"AcrylonitrileButadieneStyrene2.RedLEGO",20,967,70.3
"AcrylonitrileButadieneStyrene3.LightBlueLEGO",1,117.3,6618.9
"AcrylonitrileButadieneStyrene3.LightBlueLEGO",2,1000.9,3607.1
"AcrylonitrileButadieneStyrene3.LightBlueLEGO",3,1034.6,1230.6
"AcrylonitrileButadieneStyrene3.LightBlueLEGO",4,1192.6,875.8
"AcrylonitrileButadieneStyrene3.LightBlueLEGO",5,619,1068.1
"AcrylonitrileButadieneStyrene3.LightBlueLEGO",6,415.2,804.7
"AcrylonitrileButadieneStyrene3.LightBlueLEGO",7,753.7,658.1
"AcrylonitrileButadieneStyrene3.LightBlueLEGO",8,1600.9,768.5
"AcrylonitrileButadieneStyrene3.LightBlueLEGO",9,549,585.5
"AcrylonitrileButadieneStyrene3.LightBlueLEGO",10,967,448.7
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",1,114.3,1136.4
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",2,1523.6,717.9
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",3,1000.9,804.4
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",4,748.2,607.1
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",5,1333.9,426.7
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",6,1190.1,300.5
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",7,1034.6,297.8
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",8,682.6,328.5
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",9,1147.2,221.4
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",10,1447.6,247.7
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",11,616.2,204.7
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",12,543.4,180.4
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",13,1598.6,179.6
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",14,429.6,193.9
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",15,1098.8,156
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",16,780.8,162
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",17,834.6,164.1
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",18,257.8,180.7
"AcrylonitrileButadieneStyrene5.DarkBlueLEGO",19,1260,116.5
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",1,1545.9,5795.3
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",2,3058.2,4120.7
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",3,999.2,5444.8
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",4,2909.9,3637.6
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",5,1289.8,2879.1
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",6,1503.4,4035.2
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",7,1198.8,2547
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",8,1341.7,2506.7
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",9,1377,1759.2
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",10,685.8,3010.8
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",11,113.6,2036.4
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",12,2237.9,2258.1
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",13,1447.2,1813.8
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",14,1036.2,1536
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",15,3001.9,1181.4
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",16,341.6,986
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",17,1601.4,1521
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",18,614.5,840.4
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",19,1081.3,960.4
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",20,415.2,777.6
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",21,777,766.9
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",22,1664.3,812.8
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",23,229.9,641.9
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",24,289,662
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",25,744.8,642.5
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",26,820.8,673.9
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",27,563.6,568.7
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",28,924.9,449.8
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",29,482.2,488.7
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",30,965,265.4
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",31,157.8,141.5
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",32,2422.8,263.4
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",33,2368.8,279.1
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",34,861.4,153.9
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",35,3158.8,214.8
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",36,1882.7,167.8
"AcrylonitrileButadieneStyrene6.DarkGreenLEGO",37,2273.8,190.4
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",1,998.3,1395.8
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",2,1034.6,472.4
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",3,1195.1,400.6
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",4,1297,238.4
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",5,1372.8,332
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",6,1600.9,268.6
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",7,1445.2,192.6
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",8,745.5,172.8
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",9,619,311
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",10,1083.5,144.5
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",11,772.6,165.9
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",12,1663.2,120.2
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",13,114.3,34.7
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",14,1537.8,209.2
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",15,418.1,103.7
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",16,818.5,80.7
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",17,967,78.7
"AcrylonitrileButadieneStyrene7.LightGreenLEGO",18,685.3,127.7
"AcrylonitrileButadieneStyrene8.YellowLEGO",1,1000.9,2716.6
"AcrylonitrileButadieneStyrene8.YellowLEGO",2,1034.6,872.6
"AcrylonitrileButadieneStyrene8.YellowLEGO",3,1192.6,570.5
"AcrylonitrileButadieneStyrene8.YellowLEGO",4,616.2,720.3
"AcrylonitrileButadieneStyrene8.YellowLEGO",5,444,617.6
"AcrylonitrileButadieneStyrene8.YellowLEGO",6,1600.9,648.5
"AcrylonitrileButadieneStyrene8.YellowLEGO",7,1445.2,396.6
"AcrylonitrileButadieneStyrene8.YellowLEGO",8,1549.5,461.6
"AcrylonitrileButadieneStyrene8.YellowLEGO",9,1372.8,403.8
"AcrylonitrileButadieneStyrene8.YellowLEGO",10,750.9,274.9
"AcrylonitrileButadieneStyrene8.YellowLEGO",11,1306.9,352.8
"AcrylonitrileButadieneStyrene8.YellowLEGO",12,967,194.6
"AcrylonitrileButadieneStyrene8.YellowLEGO",13,213.3,231.9
"AcrylonitrileButadieneStyrene8.YellowLEGO",14,141.4,131.3
"AcrylonitrileButadieneStyrene9.BrownLEGO",1,1000.9,2742.4
"AcrylonitrileButadieneStyrene9.BrownLEGO",2,1034.6,823.1
"AcrylonitrileButadieneStyrene9.BrownLEGO",3,1192.6,576.6
"AcrylonitrileButadieneStyrene9.BrownLEGO",4,619,721.6
"AcrylonitrileButadieneStyrene9.BrownLEGO",5,1600.9,621.3
"AcrylonitrileButadieneStyrene9.BrownLEGO",6,441.1,403.4
"AcrylonitrileButadieneStyrene9.BrownLEGO",7,753.7,370.3
"AcrylonitrileButadieneStyrene9.BrownLEGO",8,123.3,355.1
"AcrylonitrileButadieneStyrene9.BrownLEGO",9,1306.9,350.4
"AcrylonitrileButadieneStyrene9.BrownLEGO",10,1447.6,338.5
"AcrylonitrileButadieneStyrene9.BrownLEGO",11,1663.2,207.4
"AcrylonitrileButadieneStyrene9.BrownLEGO",12,585.5,237.8
"AcrylonitrileButadieneStyrene9.BrownLEGO",13,967,165.3
"AcrylonitrileButadieneStyrene9.BrownLEGO",14,216.2,190.8
"CelluloseAcetate1.RedSphere",1,114.3,582.3
"CelluloseAcetate1.RedSphere",2,1042.3,428.2
"CelluloseAcetate1.RedSphere",3,909.1,261.4
"CelluloseAcetate1.RedSphere",4,649.5,343
"CelluloseAcetate1.RedSphere",5,1372.8,272.4
"CelluloseAcetate1.RedSphere",6,210.3,260.4
"CelluloseAcetate1.RedSphere",7,1116.7,238.9
"CelluloseAcetate1.RedSphere",8,1078.4,230.8
"CelluloseAcetate1.RedSphere",9,1736.2,249.1
"CelluloseAcetate1.RedSphere",10,1440.4,170.3
"CelluloseAcetate1.RedSphere",11,848,209.3
"CelluloseAcetate1.RedSphere",12,1162.4,171.7
"CelluloseAcetate1.RedSphere",13,1277.3,145.4
"CelluloseAcetate1.RedSphere",14,515.1,147.5
"CelluloseAcetate1.RedSphere",15,1600.9,156.3
"CelluloseAcetate1.RedSphere",16,974.8,65.2
"CelluloseAcetate1.RedSphere",17,605,81.2
"CelluloseAcetate1.RedSphere",18,392.2,63
"CelluloseAcetate1.RedSphere",19,554.6,40.1
"CelluloseAcetate3.WhiteCigaretteFilter",1,144.4,642.1
"CelluloseAcetate3.WhiteCigaretteFilter",2,911.8,395.6
"CelluloseAcetate3.WhiteCigaretteFilter",3,1078.4,363.7
"CelluloseAcetate3.WhiteCigaretteFilter",4,1372.8,366.9
"CelluloseAcetate3.WhiteCigaretteFilter",5,649.5,316.5
"CelluloseAcetate3.WhiteCigaretteFilter",6,207.3,290.4
"CelluloseAcetate3.WhiteCigaretteFilter",7,1124.3,335.4
"CelluloseAcetate3.WhiteCigaretteFilter",8,1738.4,300.3
"CelluloseAcetate3.WhiteCigaretteFilter",9,1438,272.2
"CelluloseAcetate3.WhiteCigaretteFilter",10,1154.8,246.8
"CelluloseAcetate3.WhiteCigaretteFilter",11,1299.5,187.6
"CelluloseAcetate3.WhiteCigaretteFilter",12,840,225.8
"CelluloseAcetate3.WhiteCigaretteFilter",13,1264.9,200.3
"CelluloseAcetate3.WhiteCigaretteFilter",14,515.1,209.6
"CelluloseAcetate3.WhiteCigaretteFilter",15,982.7,179.9
