"LTER_site","Local_site","Samp_loc","Date","Year","Time","Depth_to_water","pH","Cond","ANC","H","NH4","Ca","Mg","Na","K","Cl","NO3","SO4","PO4","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDuet","dD_sdev","D_excess","Trit","T_sdev","DOC"
"NWT","SADDLE","SAD.D3","18/05/2006",2006,"830",8.13,7.12,48,400.78,0.075857758,0.996308909,317.1656687,48.71668312,117.0084124,25.2928239,10.408146,6.822041484,64.20879935,NA,223.8661611,509.2557548,482.2189868,0.027269245,8.833272648,8.058571969,0.774700679,0.240221576,7.818350393,0.426163879,0.138826112,0.287337767,0.138826112,NA,-16.06256658,0.028718652,-117.9478086,0.145068941,10.55272407,NA,NA,4.388629642
"NWT","SADDLE","SAD.D3","22/05/2006",2006,"1110",2.56,6.88,47.6,398.86,0.131825674,NA,345.7085828,43.09805857,91.7798328,18.33665797,6.797732209,10.33789265,71.55825012,NA,216.2774336,499.0549578,487.553875,0.011657186,12.85734684,12.41341644,0.443930405,2.075523786,10.33789265,0.303480338,0.10654097,0.196939369,0.10654097,NA,-16.16287311,0.014520823,-117.8047105,0.390310989,11.49827439,NA,NA,6.58646073
"NWT","SADDLE","SAD.D3","1/06/2006",2006,"1005",1.31,7.06,42.3,318.06,0.087096359,4.039566779,293.8123752,43.09805857,81.77539605,14.1424991,4.56942995,9.934698709,77.90834215,NA,197.2647226,436.9549921,410.4724708,0.031250487,17.07282943,18.23563009,NA,4.261364603,13.97426549,0.08394137,NA,0.08394137,NA,NA,-16.71774694,0.012692594,-121.3553634,0.106736118,12.3866121,NA,NA,NA
"NWT","SADDLE","SAD.D3","8/06/2006",2006,"1245",0.61,7.43,45.6,354.56,0.037153523,NA,340.9680639,43.77262257,81.77539605,11.99427139,7.27724029,11.32168587,87.21487046,NA,210.6231574,478.5475074,460.3737966,0.019355947,13.44799275,13.49489887,NA,2.173213003,11.32168587,0.742558275,NA,0.742558275,NA,NA,-16.94761385,0.038605675,-121.7857367,0.0515898,13.79517407,NA,NA,3.006516553
"NWT","SADDLE","SAD.D3","15/06/2006",2006,"825",0.66,7.02,38.1,294.89,0.095499259,NA,268.7125749,36.93649227,82.64534707,10.68999028,2.538572194,10.20887059,67.12359569,NA,206.507299,399.0799037,374.7610385,0.031426181,13.87485989,13.48076278,0.394097111,3.271892189,10.20887059,0.306708853,0.119455027,0.187253826,0.119455027,NA,-16.62543215,0.030930528,-121.8007563,0.052187743,11.20270097,NA,NA,1.077835015
"NWT","SADDLE","SAD.D3","22/06/2006",2006,"820",1.39,7.23,43.4,323.74,0.058884366,NA,307.7345309,42.08621257,89.16997973,12.65919902,2.312921332,9.886315436,86.73601106,NA,202.3286691,451.7088066,422.6752478,0.033204584,15.856126,13.77433657,2.081789429,3.888021131,9.886315436,0.135597598,NA,0.135597598,NA,NA,-16.81532504,0.050553953,-122.138937,0.22650002,12.38366336,NA,NA,1.165035345
"NWT","SADDLE","SAD.D3","28/06/2006",2006,"800",1.51,7.09,35.5,290.87,0.081283052,NA,239.7205589,34.6248766,75.25076338,11.76410414,3.412969283,7.338129728,55.06883083,NA,200.8299865,361.4415861,356.6899298,0.006616694,13.33526098,14.02507371,NA,6.686943986,7.338129728,NA,NA,NA,NA,NA,-16.7741981,0.056011819,-122.7401545,0.042106838,11.45343031,NA,NA,0.760489953
"NWT","SADDLE","SAD.D3","6/07/2006",2006,"815",2,6.89,37.9,290.23,0.128824955,NA,263.3732535,37.52056598,84.38524911,11.99427139,4.230953657,7.434896274,66.49899648,NA,204.0425835,397.4021649,368.3948464,0.0378786,NA,12.51094119,NA,5.076044918,7.434896274,NA,0.048427714,NA,0.048427714,NA,-16.4137837,0.044227838,-121.4031393,0.189881637,9.907130263,NA,NA,0.684061345
"NWT","SADDLE","SAD.D3","13/07/2006",2006,"755",1.23,7.12,35.9,286.42,0.075857758,NA,240.7185629,35.29944061,76.99066543,11.12475065,1.918032324,5.725353964,52.90355355,NA,204.4062878,364.2092773,346.9669398,0.024244817,NA,11.75030521,NA,6.024951247,5.725353964,NA,NA,NA,NA,NA,-16.55470138,0.058165276,-121.2914094,0.086410509,11.14620159,NA,NA,0.331783461
"NWT","SADDLE","SAD.D3","20/07/2006",2006,"805",2.45,6.83,41.6,316.64,0.147910839,NA,267.3153693,41.02500823,83.51529809,11.78967828,1.692381463,5.999525844,62.45992155,NA,210.6345866,403.7932647,386.7918289,0.021504878,NA,12.52472031,NA,6.525194468,5.999525844,NA,NA,NA,NA,NA,-16.4355471,0.016996949,-120.5433727,0.149388959,10.94100408,NA,NA,0.341082697
"NWT","SADDLE","SAD.D3","27/07/2006",2006,"800",2.91,6.79,33.8,274.24,0.16218101,NA,215.4690619,31.91839421,72.20593481,9.87161782,1.297492455,4.709305232,40.49484914,NA,200.2077191,329.6271897,320.7416468,0.013662313,NA,6.224092756,NA,1.514787523,4.709305232,NA,NA,NA,NA,NA,-16.26812264,0.043939493,-119.2024447,0.27120862,10.94253646,NA,NA,0.977031487
"NWT","SADDLE","SAD.D3","2/08/2006",2006,"800",3.36,6.99,34.3,278.41,0.102329299,NA,219.9101796,33.25929582,74.81578787,10.0506368,1.551349674,4.935093839,42.5976665,NA,201.4567044,338.1382294,327.49411,0.015990989,NA,9.029892837,NA,4.094798998,4.935093839,NA,0.261509653,NA,0.261509653,NA,-16.15588854,0.075401222,-118.5822108,0.088366819,10.66489748,NA,NA,2.866031674
"NWT","SADDLE","SAD.D3","10/08/2006",2006,"805",3.61,6.88,36.7,301.97,0.131825674,NA,242.6147705,35.07732807,79.60051849,13.57986804,1.466730601,4.951221597,49.53071779,NA,207.5294453,371.0043107,357.91867,0.017952021,NA,11.93236094,NA,6.981139345,4.951221597,NA,NA,NA,NA,NA,-16.16516543,0.052232629,-117.963549,0.137410243,11.35777436,NA,NA,3.319731725
"NWT","SADDLE","SAD.D3","17/08/2006",2006,"755",3.78,6.87,37.8,304.73,0.134896288,NA,249.251497,35.28298782,76.99066543,11.22704721,1.297492455,5.370543296,49.73891753,NA,208.546144,372.8870938,361.1369533,0.016007841,NA,8.584820122,NA,3.214276826,5.370543296,NA,NA,NA,NA,NA,-16.0990866,0.035759246,-117.9104741,0.066961721,10.88221877,NA,NA,3.083582258
"NWT","SADDLE","SAD.D3","24/08/2006",2006,"1250",3.94,6.92,36.5,292.03,0.120226443,NA,235.4291417,34.32050016,74.81578787,10.74113856,1.438524243,3.790023047,48.4064392,NA,205.6948302,355.4267948,345.6649865,0.013923724,NA,8.48265473,NA,4.692631683,3.790023047,NA,0.074255827,NA,0.074255827,NA,-11.13272493,0.038894045,-99.3803179,0.10309728,-10.31851845,NA,NA,2.259595333
"NWT","SADDLE","SAD.D3","31/08/2006",2006,"1005",4.11,7.29,35.7,294.23,0.051286138,NA,236.2774451,34.15597236,82.21037156,10.97130582,1.60776239,4.031939411,46.59510148,NA,207.6169978,363.666381,346.4648033,0.024223099,NA,8.140532745,NA,4.108593334,4.031939411,NA,NA,NA,NA,NA,-15.96829473,0.063254541,-117.4801638,0.164251288,10.26619406,NA,NA,2.526742941
"NWT","SADDLE","SAD.D3","7/09/2006",2006,"1025",4.24,7.25,36.1,296.27,0.056234133,NA,237.2754491,34.05725568,79.60051849,10.74113856,1.579556032,4.257728018,46.59510148,NA,208.6093427,361.730596,348.7023855,0.018338409,NA,9.599477393,NA,5.341749375,4.257728018,NA,NA,NA,NA,NA,-16.19961534,0.036788522,-116.5610656,0.188651318,13.03585711,NA,NA,4.958393973
"NWT","SADDLE","SAD.D3","13/09/2006",2006,"1100",4.25,7.26,37.2,299.49,0.054954087,0.427081325,248.8522954,34.89634748,78.73056747,11.35491791,1.946238682,4.951221597,48.51053907,NA,210.3825393,374.3161637,354.8979993,0.026628891,NA,9.071801352,NA,3.69349843,5.378302922,NA,0.119455027,NA,0.119455027,NA,-16.17556887,0.067752581,-117.3603067,0.184507157,12.04424433,NA,NA,3.328904487
"NWT","SADDLE","SAD.D3","28/09/2006",2006,"1145",4.31,7.38,36.3,296.69,0.041686938,0.675105485,241.7664671,34.10661402,77.86061645,10.74113856,2.002651398,4.515772141,46.67838137,NA,214.3229011,365.1916285,349.8868049,0.021403,NA,8.308952144,NA,3.118074519,5.190877626,NA,0.071027313,NA,0.071027313,NA,-18.69025455,0.034812647,-136.1671147,0.194226345,13.35492176,NA,NA,3.160461501
"NWT","SADDLE","SAD.D3","9/10/2006",2006,"1258",4.01,7.02,36.9,302.71,0.095499259,2.325672714,247.754491,35.86706153,86.56012666,11.94312311,2.96166756,5.531820872,49.46825787,NA,216.4908139,384.5459743,360.6717463,0.032036581,NA,11.90958613,NA,4.052092541,7.857493586,NA,NA,NA,NA,NA,-16.07843668,0.057270495,-116.8986495,0.137065438,11.72884388,NA,NA,4.379674331
"NWT","SADDLE","SAD.D3","30/10/2006",2006,"1440",4.27,6.9,36.9,298.23,0.125892541,1.049997501,239.6207585,34.05725568,85.69017564,11.78967828,6.064366908,5.628587418,47.4487204,NA,218.9919177,372.3337581,357.3716747,0.020504278,NA,10.94883163,NA,4.270246711,6.678584919,NA,NA,NA,NA,NA,-16.17709513,0.042304763,-117.6719458,0.062003332,11.74481531,NA,NA,4.400949186
"NWT","SADDLE","SAD.D3","7/12/2006",2006,"1330",4.84,7.03,36.6,296.38,0.09332543,0.793762985,239.6706587,34.32872655,81.34042053,12.55690246,3.864271007,5.983398086,48.15659952,NA,218.2939187,368.7837966,354.3842686,0.019911731,NA,11.48550337,NA,4.708342295,6.777161071,NA,NA,NA,NA,NA,-16.16409194,0.015758412,-117.3406095,0.142671658,11.97212603,NA,NA,3.987726045
"NWT","SADDLE","SAD.D3","27/12/2006",2006,"1140",5.08,6.79,42.2,335.51,0.16218101,1.508063998,290.1696607,38.91905232,84.99421483,18.82256662,3.469381999,6.144675663,58.79560615,NA,225.8774122,434.5757395,403.9196638,0.036560815,NA,8.740102951,NA,1.08736329,7.652739661,NA,NA,NA,NA,NA,-16.29798455,0.045731089,-118.0030415,0.134081362,12.38083484,NA,NA,5.229031994
"NWT","SADDLE","SAD.D3","26/01/2007",2007,"1355",5.82,6.69,40.2,320.99,0.204173794,0.650474416,279.2914172,34.23000987,74.72879277,12.55690246,2.030857755,6.467230816,53.29913306,NA,224.019013,401.6617705,382.7872216,0.0240609,NA,11.60922987,NA,4.491524637,7.117705231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484318182
"NWT","SADDLE","SAD.D3","23/02/2007",2007,"955",6.09,6.77,39,292.71,0.169824365,NA,255.0898204,34.8798947,75.07677318,12.30116107,1.494936959,6.934935787,62.77222116,0.397107251,236.0187282,377.5174737,364.3092012,0.017805065,NA,9.043457774,NA,2.108521986,6.934935787,NA,0.138826112,NA,0.006457028,0.132369084,NA,NA,NA,NA,NA,NA,NA,0.737878788
"NWT","SADDLE","SAD.D3","6/04/2007",2007,"1145",8,7.14,40.3,312.37,0.072443596,1.394689684,268.0139721,36.68970056,81.03593768,13.93790599,1.861619609,7.757451427,60.98170341,0.542390392,236.4196041,401.1446496,383.5131648,0.022470285,NA,12.44097468,NA,3.288833565,9.152141111,NA,0.19048234,NA,0.009685543,0.180796797,NA,NA,NA,NA,NA,NA,NA,0.45
"NWT","SADDLE","SAD.D3","10/05/2007",2007,"800",8.03,6.68,41.1,313.01,0.208929613,NA,282.2355289,37.18328397,72.64091032,14.06577669,1.946238682,7.644557124,67.95639465,0.397107251,213.9787083,406.3344295,390.9542977,0.019290542,NA,10.86794177,NA,3.223384647,7.644557124,NA,0.309937367,NA,0.177568283,0.132369084,NA,NA,NA,NA,NA,NA,NA,0.48469697
"NWT","SADDLE","SAD.D3","18/05/2007",2007,"1010",7.7,7.21,41.1,308.24,0.0616595,NA,273.752495,38.74629812,78.73056747,15.77924403,2.228302259,7.886473488,68.18541436,NA,244.8057039,407.0702641,386.5401901,0.025869208,NA,8.233059893,NA,0.346586404,7.886473488,NA,0.041970685,NA,0.041970685,NA,NA,NA,NA,NA,NA,NA,NA,0.51530303
"NWT","SADDLE","SAD.D3","1/06/2007",2007,"1155",5.4,6.81,36.8,272.76,0.154881662,NA,238.5728543,33.97499177,78.73056747,11.76410414,7.220827575,9.821804406,55.54769023,NA,201.146087,363.1973993,345.3503222,0.02518825,NA,9.873489116,NA,0.05168471,9.821804406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751363636
"NWT","SADDLE","SAD.D3","8/06/2007",2007,"805",3.35,6.73,36,265.57,0.186208714,0.365253771,230.0399202,32.57650543,72.64091032,11.04802823,4.992525315,9.628271314,53.46569285,0.300251824,218.8187709,346.8568266,333.9567413,0.018948044,NA,11.97712523,NA,1.983600147,9.993525085,NA,0.154968683,NA,0.054884742,0.100083941,NA,NA,NA,NA,NA,NA,NA,0.547727273
"NWT","SADDLE","SAD.D3","14/06/2007",2007,"850",2.97,6.95,32.9,244.28,0.112201845,NA,208.3832335,29.94406055,71.68396419,9.743747123,4.146334584,8.563839309,49.92629729,NA,211.5090793,319.8672072,306.9164712,0.02066221,NA,9.820086102,NA,1.256246792,8.563839309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.793181818
"NWT","SADDLE","SAD.D3","21/06/2007",2007,"835",2.59,6.61,38.3,271.23,0.245470892,2.864343493,232.4850299,33.81046397,78.73056747,15.08874226,11.19792401,9.773421133,58.62904636,NA,203.4478744,363.224618,350.8303915,0.017357523,NA,21.04071623,NA,8.402951603,12.63776463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904545455
"NWT","SADDLE","SAD.D3","27/06/2007",2007,"815",3.38,6.78,36.2,265.19,0.165958691,0.978460308,231.6367265,32.65876933,72.64091032,11.12475065,4.484810876,8.821883432,58.23346686,0.455220508,202.3261411,349.2055758,337.1853817,0.017512169,NA,13.3363319,NA,3.535988158,9.80034374,NA,0.180796797,NA,0.029056628,0.151740169,NA,NA,NA,NA,NA,NA,NA,0.6065
"NWT","SADDLE","SAD.D3","5/07/2007",2007,"820",3.91,6.62,37.3,273.59,0.239883292,0.836242655,237.3752495,33.72820007,72.64091032,12.86379213,6.205398697,8.515456037,58.87888605,0.348679538,195.0757673,357.684278,347.5384203,0.014386743,NA,13.68616448,NA,4.334465787,9.351698692,NA,0.148511655,NA,0.032285142,0.116226513,NA,NA,NA,NA,NA,NA,NA,0.815909091
"NWT","SADDLE","SAD.D3","12/07/2007",2007,"800",3.58,6.98,36.4,272.45,0.104712855,1.076056459,241.8163673,32.98782494,73.85884175,11.84082656,4.287366372,8.305795187,55.79752992,NA,221.5311543,361.6846298,340.8406915,0.029670017,NA,11.09162044,NA,1.709768793,9.381851646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657424242
"NWT","SADDLE","SAD.D3","19/07/2007",2007,"805",3.72,7.01,35.5,266.86,0.097723722,0.410375035,227.744511,32.24744982,73.85884175,11.17589893,4.202747299,7.821962458,52.29977431,NA,199.2861212,345.5348002,331.1844841,0.021205715,NA,11.41960633,NA,3.187268839,8.232337493,NA,0.080712856,NA,0.080712856,NA,NA,NA,NA,NA,NA,NA,NA,0.5237
"NWT","SADDLE","SAD.D3","26/07/2007",2007,"805",3.9,6.99,35.1,262.08,0.102329299,1.39219088,224.9500998,31.42481079,75.46825114,11.09917651,4.766874454,8.225156399,50.03039716,NA,203.1591896,343.0446675,325.102428,0.026853727,NA,14.67669044,NA,5.059343162,9.617347279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8595
"NWT","SADDLE","SAD.D3","2/08/2007",2007,"810",2.75,6.58,33.4,254.13,0.263026799,NA,216.6666667,31.09575518,71.11849603,10.10178507,3.102699348,7.838090215,46.38690174,NA,191.5660115,329.2457298,311.4576913,0.027763296,NA,9.844146016,NA,2.0060558,7.838090215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4564
"NWT","SADDLE","SAD.D3","9/08/2007",2007,"835",3.23,6.91,33.8,258.19,0.123026877,0.624558247,218.4131737,30.76669957,73.11938338,10.66441614,3.836064649,7.338129728,46.63674142,NA,203.4727622,333.7112579,316.0009358,0.027258719,NA,11.55889681,NA,3.596208838,7.962687976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5265
"NWT","SADDLE","SAD.D3","16/08/2007",2007,"815",3.7,6.82,34.4,265.51,0.151356125,2.21408326,219.6606786,31.01349128,75.64224134,11.94312311,6.036160551,7.547790578,47.42790043,NA,190.6638183,340.6249738,326.5218516,0.021139458,NA,16.8154526,NA,7.053578767,9.761873838,NA,0.171111255,NA,0.171111255,NA,NA,NA,NA,NA,NA,NA,NA,0.6059
"NWT","SADDLE","SAD.D3","29/08/2007",2007,"915",3.95,7.14,35.7,277.77,0.072443596,3.158988199,220.4590818,31.6716025,71.81445685,11.66180758,4.823287169,7.483279547,47.32380056,NA,197.8712526,338.8383806,337.4003673,0.002126488,NA,14.21241263,NA,3.570144885,10.64226775,NA,0.164654226,NA,0.164654226,NA,NA,NA,NA,NA,NA,NA,NA,0.5131
"NWT","SADDLE","SAD.D3","5/09/2007",2007,"955",4.04,7.26,35.6,283.13,0.054954087,3.583213748,220.259481,32.08292201,78.86106012,12.94051455,7.333653005,7.46715179,46.99068098,NA,208.5848465,347.7821456,344.9214858,0.004129702,NA,15.43218603,NA,4.381820488,11.05036554,NA,0.112997998,NA,0.112997998,NA,NA,NA,NA,NA,NA,NA,NA,0.6893
"NWT","SADDLE","SAD.D3","19/09/2007",2007,"925",4.25,7.28,35.8,287.95,0.052480746,6.75669501,225.998004,32.49424153,75.8597291,13.37527492,7.841367444,6.951063545,48.76037876,NA,193.4266182,354.5364253,351.5028097,0.004296667,NA,18.11925721,NA,4.411498657,13.70775856,NA,0.142054626,NA,0.142054626,NA,NA,NA,NA,NA,NA,NA,NA,0.5668
"NWT","SADDLE","SAD.D3","3/10/2007",2007,"955",4.44,7.41,35.4,293.93,0.038904514,3.668458666,231.0379242,33.23461665,78.29559196,11.27819549,3.977096438,6.289825482,45.07524339,NA,217.4536424,357.5536914,349.2721653,0.011716501,NA,13.0288362,NA,3.070552052,9.958284148,NA,0.154968683,NA,0.154968683,NA,NA,NA,NA,NA,NA,NA,NA,0.5027
"NWT","SADDLE","SAD.D3","24/10/2007",2007,"920",4.47,7.23,40.1,320.47,0.058884366,17.67868234,240.1696607,35.62026983,81.86239115,16.00941128,9.8722252,7.241363183,50.25941687,1.191321754,208.0971302,391.3992996,389.034327,0.003030332,NA,25.63308988,NA,0.713044351,24.92004553,NA,0.590818106,NA,0.193710854,0.397107251,NA,NA,NA,NA,NA,NA,NA,0.8823
"NWT","SADDLE","SAD.D3","7/11/2007",2007,"1240",4.66,7.16,38.1,303.18,0.069183097,5.524570384,236.5768463,34.30404738,79.47002584,12.96608869,7.418272079,7.402640759,50.82155617,NA,227.7417575,368.9107617,368.822469,0.000119681,NA,15.98156596,NA,3.054354822,12.92721114,NA,0.209853425,NA,0.209853425,NA,NA,NA,NA,NA,NA,NA,NA,0.7366
"NWT","SADDLE","SAD.D3","5/12/2007",2007,"1310",4.97,7.09,38.7,306.68,0.081283052,4.322217225,243.1636727,35.12668641,82.60184952,12.12214209,5.979747835,7.031702333,52.19567444,NA,211.2695115,377.4178509,371.8871246,0.007381142,NA,13.08145388,NA,1.727534318,11.35391956,NA,0.255052625,NA,0.255052625,NA,NA,NA,NA,NA,NA,NA,NA,0.6995
"NWT","SADDLE","SAD.D3","21/01/2008",2008,"1320",5.6,6.88,40.2,325.95,0.131825674,NA,269.3113772,37.34781178,75.68573889,13.28811708,5.52280484,6.822041484,56.29720929,NA,212.8896959,395.7648707,394.5920556,0.001483906,NA,11.69397503,NA,4.871933542,6.822041484,NA,0.161425712,NA,0.161425712,NA,NA,NA,NA,NA,NA,NA,NA,0.7286
"NWT","SADDLE","SAD.D3","11/03/2008",2008,"1325",6.17,6.57,40.6,304.78,0.26915348,2.445686707,273.1037924,37.10102007,78.29559196,10.99748068,2.764223056,5.935014813,61.46056281,NA,223.5607064,402.2127253,374.9398007,0.0350934,NA,10.34790493,NA,1.967203411,8.38070152,NA,0.16788274,NA,0.16788274,NA,NA,NA,NA,NA,NA,NA,NA,0.4907
"NWT","SADDLE","SAD.D3","29/05/2008",2008,"1300",6.47,6.67,35.1,309.8,0.213796209,1.499282486,262.6201759,35.33131398,74.81578787,13.03496249,1.579556032,8.144517611,60.37792417,NA,224.8709321,387.5153189,379.9019978,0.009920705,NA,10.61085052,NA,0.967050425,9.643800097,NA,0.096855427,NA,0.096855427,NA,NA,NA,NA,NA,NA,NA,NA,0.7451
"NWT","SADDLE","SAD.D3","3/06/2008",2008,"1045",5.8,6.54,36.1,310.12,0.28840315,1.784860103,259.6660305,37.58854184,82.64534707,15.31335376,6.346430485,9.579888041,61.83532233,NA,220.0025279,397.2865364,387.8816409,0.011978193,NA,13.23873575,NA,1.873987604,11.36474814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5019
"NWT","SADDLE","SAD.D3","17/06/2008",2008,"850",3.96,7.31,34.4,283.01,0.048977882,2.712987356,246.864734,34.97015752,70.03105725,11.1599696,1.889825967,9.321843919,52.57043397,NA,233.5634836,365.7878836,346.7921039,0.026657751,NA,12.9255285,NA,0.890697222,12.03483127,NA,0.232453025,NA,0.232453025,NA,NA,NA,NA,NA,NA,NA,NA,0.6806
"NWT","SADDLE","SAD.D3","24/06/2008",2008,"840",2.95,6.94,34.6,267.13,0.114815362,1.070916062,232.0940072,33.07408611,71.33598378,11.69866532,2.482159479,9.483121495,50.6341764,NA,224.7850531,349.3884739,329.7294574,0.028947868,NA,11.73010059,NA,1.176063038,10.55403756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0688
"NWT","SADDLE","SAD.D3","1/07/2008",2008,"1010",2.24,6.59,34.4,267.72,0.257039578,0.928127253,234.0634375,32.17119496,66.98622868,11.12387772,3.271937495,11.06364174,52.57043397,NA,227.2069002,345.5299056,334.6260132,0.01603146,NA,20.06182755,NA,8.070058556,11.991769,NA,0.058113256,NA,0.058113256,NA,NA,NA,NA,NA,NA,NA,NA,0.978
"NWT","SADDLE","SAD.D3","8/07/2008",2008,"925",1.95,6.51,32.1,260.84,0.309029543,0.999521657,230.124577,32.80321877,66.98622868,11.98313284,3.779651934,11.3861969,53.11175329,NA,226.2397636,343.2057085,329.1176021,0.020954362,NA,22.84620931,NA,10.46049076,12.38571855,NA,0.109769484,NA,0.109769484,NA,NA,NA,NA,NA,NA,NA,NA,1.92
"NWT","SADDLE","SAD.D3","17/07/2008",2008,"820",2.55,6.6,34.6,280.39,0.251188643,0.428366425,233.6349072,32.80321877,66.98622868,12.49998916,2.736016698,10.37014817,58.25428683,NA,229.6631062,346.6038989,351.7504517,-0.007369544,NA,22.86048819,NA,12.0619736,10.79851459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13
"NWT","SADDLE","SAD.D3","24/07/2008",2008,"935",2.82,6.67,33.3,268.67,0.213796209,NA,228.6023045,31.44888205,75.68573889,11.0786343,4.68225538,10.14435956,51.40451544,0.377736166,194.0133518,347.0293559,335.2788665,0.017221673,NA,16.56350175,NA,6.419142194,10.14435956,NA,0.116226513,NA,NA,0.125912055,NA,NA,NA,NA,NA,NA,NA,0.754
"NWT","SADDLE","SAD.D3","29/07/2008",2008,"820",3.05,6.64,33.9,267.55,0.229086765,NA,239.6453918,32.44206231,71.33598378,11.98313284,4.343779088,9.370227192,61.43974283,NA,209.4050417,355.6356575,343.2848817,0.017671216,NA,19.49067232,NA,10.12044513,9.370227192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.848
"NWT","SADDLE","SAD.D3","7/08/2008",2008,"1300",3.58,6.74,37,287.97,0.181970086,NA,267.7550687,32.26148408,65.68130214,12.75841731,3.441175641,8.338050702,64.79175862,NA,207.174927,378.6382423,364.540985,0.018968853,NA,14.13609201,NA,5.798041311,8.338050702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716
"NWT","SADDLE","SAD.D3","14/08/2008",2008,"1010",3.14,6.62,33.8,264.65,0.239883292,0.999521657,215.0133231,32.17119496,67.8561797,12.62920324,4.31557273,7.46715179,45.57492276,NA,199.9746137,328.909306,322.0076473,0.010602979,NA,10.53781405,NA,2.071140599,8.466673447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733175933
"NWT","SADDLE","SAD.D3","19/08/2008",2008,"1045",2.6,7.05,33.4,268.34,0.089125094,NA,220.8938233,32.17119496,67.8561797,14.13312691,3.58220743,6.789785969,44.38818425,0.290566281,199.4503311,335.14345,323.3907439,0.017846767,NA,16.57676301,NA,9.786977042,6.789785969,NA,0.264738167,NA,0.16788274,0.096855427,NA,NA,NA,NA,NA,NA,NA,0.581261736
"NWT","SADDLE","SAD.D3","28/08/2008",2008,"855",3.5,6.69,32.8,268.07,0.204173794,0.928127253,224.8141568,32.62264054,70.03105725,12.49998916,3.412969283,6.241442209,43.93014482,NA,200.9562771,341.1001448,321.6545563,0.029340552,NA,9.666802316,NA,2.497232854,7.169569462,NA,0.148511655,NA,0.148511655,NA,NA,NA,NA,NA,NA,NA,NA,0.5099
"NWT","SADDLE","SAD.D3","4/09/2008",2008,"1440",3.85,6.71,34.1,273.75,0.19498446,1.927648911,227.754407,32.13266291,70.03105725,12.19507053,4.625842665,6.934935787,46.22034195,NA,189.541907,344.235831,331.5311204,0.018800432,NA,11.18036368,NA,2.317778985,8.862584698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639690273
"NWT","SADDLE","SAD.D3","18/09/2008",2008,"940",4.03,6.62,35.6,269.85,0.239883292,1.499282486,225.7942402,32.5740741,72.20593481,15.28436644,6.572081347,8.176773126,45.76230252,NA,186.6296019,347.5977813,330.361157,0.02542429,NA,18.29230892,NA,8.616253304,9.676055612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975907401
"NWT","SADDLE","SAD.D3","2/10/2008",2008,"955",3.96,6.76,37.5,283.94,0.173780083,0.571155233,240.4954908,33.45689647,78.73056747,16.95095935,8.546526387,8.854138947,48.26069938,NA,195.30047,370.3788494,349.6013647,0.028858411,NA,15.61259961,NA,6.187305434,9.42529418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.074361787
"NWT","SADDLE","SAD.D3","18/11/2008",2008,"1410",4.8,6.75,35.6,291.89,0.177827941,1.142310466,257.1856287,35.04597673,77.86061645,16.90450616,9.815812484,14.33757655,50.07203711,0.426163879,197.635726,388.3168665,366.54159,0.028846834,NA,17.77720662,NA,2.29731961,15.47988701,NA,0.184025312,NA,0.041970685,0.142054626,NA,NA,NA,NA,NA,NA,NA,0.618
"NWT","SADDLE","SAD.D3","22/12/2008",2008,"1430",5.3,6.51,35.3,283.62,0.309029543,NA,262.3752495,34.60456555,73.51086134,11.63256269,6.205398697,7.25749094,48.0108597,0.271195196,203.9335256,382.4322686,345.3649445,0.050930841,NA,16.63489616,NA,9.377405217,7.25749094,NA,0.225995997,NA,0.135597598,0.090398399,NA,NA,NA,NA,NA,NA,NA,0.61363558
"NWT","SADDLE","SAD.D3","20/01/2009",2009,"1340",5.62,6.74,36.9,296.38,0.181970086,NA,246.4071856,35.29121422,73.94583685,10.89855651,2.312921332,5.209265719,53.04929337,NA,243.2538631,366.7247633,356.9514804,0.013505049,NA,6.77532895,NA,1.56606323,5.209265719,NA,0.103312456,NA,0.103312456,NA,-16.22393478,0.084620638,-118.1447949,0.086227724,11.64668333,NA,NA,1.205
